matriculaDRE;periodoIngressoUFRJ;cursoIngressoUFRJ;cursoAtual;periodoIngressoCursoAtual;situacaoMatriculaAtual;sexo;periodo;cr;craPorPeriodo;periodosIntegralizados;cargaHorariaAcumulada;craAual;periodosTrancados;periodosCancelados;periodosCRMenor3
463;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;M;2008/1 ; 5; 6.2;11;3105;6.2;;;
464;2003/1;Bacharelado em Informática;Bacharelado em Informática;2003/1;Cancelada por abandono;M;2003/1 ; 2.7; 2.8;2;120;2.8;;2003/2;2003/1
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2003/1 ; 4.3; 4.3;15;3195;6.2;;2010/1;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2003/2 ; 5.6; 4.9;15;3195;6.2;;;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2004/1 ; 5.6; 5.1;15;3195;6.2;;;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2004/2 ; 8.1; 5.8;15;3195;6.2;;;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2005/1 ; 5.8; 5.8;15;3195;6.2;;;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2005/2 ; 7.9; 6.1;15;3195;6.2;;;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2006/1 ; 7.2; 6.3;15;3195;6.2;;;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2006/2 ; 7.8; 6.4;15;3195;6.2;;;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2007/1 ; 5.8; 6.3;15;3195;6.2;;;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2007/2 ; 5; 6.2;15;3195;6.2;;;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2008/1 ; 7.4; 6.3;15;3195;6.2;;;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2008/2 ; 3.5; 6.1;15;3195;6.2;;;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2009/1 ; 7.1; 6.2;15;3195;6.2;;;
465;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2009/2 ; 5.6; 6.2;15;3195;6.2;;;
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2003/1 ; 6.2; 6.2;13;3300;5.4;;;2006/2
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2003/2 ; 5.5; 5.8;13;3300;5.4;;;
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2004/1 ; 5.2; 5.6;13;3300;5.4;;;
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2004/2 ; 5.5; 5.6;13;3300;5.4;;;
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2005/1 ; 3.4; 5.3;13;3300;5.4;;;
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2005/2 ; 5.1; 5.3;13;3300;5.4;;;
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2006/1 ; 6.4; 5.4;13;3300;5.4;;;
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2006/2 ; 1.3; 4.8;13;3300;5.4;;;
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2007/1 ; 6.7; 5.1;13;3300;5.4;;;
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2007/2 ; 5.7; 5.1;13;3300;5.4;;;
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2008/1 ; 7.7; 5.3;13;3300;5.4;;;
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2008/2 ; 5.5; 5.4;13;3300;5.4;;;
466;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelada por conclusão de curso;F;2009/1 ; 6.2; 5.4;13;3300;5.4;;;
467;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2003/1 ; 5.9; 5.9;11;1995;5.7;2008/2;;
467;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;11;1995;5.7;2009/1;;
467;2003/1;Bacharelado em Informática;Bacharelado em Ciência da Computação;2003/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;11;1995;5.7;2009/2;;
